,Unnamed: 0,province,country,Lat,Long,date,confirmed,deaths,recovered
410,410,,Latvia,56.8796,24.6032,1/23/20,0,0,0
411,411,,Lebanon,33.8547,35.8623,1/23/20,0,0,0
412,412,,Liberia,6.4281,-9.4295,1/23/20,0,0,0
413,413,,Liechtenstein,47.14,9.55,1/23/20,0,0,0
414,414,,Lithuania,55.1694,23.8813,1/23/20,0,0,0
415,415,,Luxembourg,49.8153,6.1296,1/23/20,0,0,0
416,416,,Madagascar,-18.7669,46.8691,1/23/20,0,0,0
417,417,,Malaysia,2.5,112.5,1/23/20,0,0,0
418,418,,Maldives,3.2028,73.2207,1/23/20,0,0,0
419,419,,Malta,35.9375,14.3754,1/23/20,0,0,0
420,420,,Mauritania,21.0079,10.9408,1/23/20,0,0,0
421,421,,Mauritius,-20.2,57.5,1/23/20,0,0,0
422,422,,Mexico,23.6345,-102.5528,1/23/20,0,0,0
423,423,,Moldova,47.4116,28.3699,1/23/20,0,0,0
424,424,,Monaco,43.7333,7.4167,1/23/20,0,0,0
425,425,,Mongolia,46.8625,103.8467,1/23/20,0,0,0
426,426,,Montenegro,42.5,19.3,1/23/20,0,0,0
427,427,,Morocco,31.7917,-7.0926,1/23/20,0,0,0
428,428,,Namibia,-22.9576,18.4904,1/23/20,0,0,0
429,429,,Nepal,28.1667,84.25,1/23/20,0,0,0
430,430,Aruba,Netherlands,12.5186,-70.0358,1/23/20,0,0,0
431,431,Curacao,Netherlands,12.1696,-68.99,1/23/20,0,0,0
432,432,Sint Maarten,Netherlands,18.0425,-63.0548,1/23/20,0,0,0
433,433,,Netherlands,52.1326,5.2913,1/23/20,0,0,0
434,434,,New Zealand,-40.9006,174.886,1/23/20,0,0,0
435,435,,Nicaragua,12.8654,-85.2072,1/23/20,0,0,0
436,436,,Niger,17.6078,8.0817,1/23/20,0,0,0
437,437,,Nigeria,9.082,8.6753,1/23/20,0,0,0
438,438,,North Macedonia,41.6086,21.7453,1/23/20,0,0,0
439,439,,Norway,60.472,8.4689,1/23/20,0,0,0
440,440,,Oman,21.0,57.0,1/23/20,0,0,0
441,441,,Pakistan,30.3753,69.3451,1/23/20,0,0,0
442,442,,Panama,8.538,-80.7821,1/23/20,0,0,0
443,443,,Papua New Guinea,-6.315,143.9555,1/23/20,0,0,0
444,444,,Paraguay,-23.4425,-58.4438,1/23/20,0,0,0
445,445,,Peru,-9.19,-75.0152,1/23/20,0,0,0
446,446,,Philippines,13.0,122.0,1/23/20,0,0,0
447,447,,Poland,51.9194,19.1451,1/23/20,0,0,0
448,448,,Portugal,39.3999,-8.2245,1/23/20,0,0,0
449,449,,Qatar,25.3548,51.1839,1/23/20,0,0,0
450,450,,Romania,45.9432,24.9668,1/23/20,0,0,0
451,451,,Russia,60.0,90.0,1/23/20,0,0,0
452,452,,Rwanda,-1.9403,29.8739,1/23/20,0,0,0
453,453,,Saint Lucia,13.9094,-60.9789,1/23/20,0,0,0
454,454,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/20,0,0,0
455,455,,San Marino,43.9424,12.4578,1/23/20,0,0,0
456,456,,Saudi Arabia,24.0,45.0,1/23/20,0,0,0
457,457,,Senegal,14.4974,-14.4524,1/23/20,0,0,0
458,458,,Serbia,44.0165,21.0059,1/23/20,0,0,0
459,459,,Seychelles,-4.6796,55.492,1/23/20,0,0,0
460,460,,Singapore,1.2833,103.8333,1/23/20,1,0,0
461,461,,Slovakia,48.669,19.699,1/23/20,0,0,0
462,462,,Slovenia,46.1512,14.9955,1/23/20,0,0,0
463,463,,Somalia,5.1521,46.1996,1/23/20,0,0,0
464,464,,South Africa,-30.5595,22.9375,1/23/20,0,0,0
465,465,,Spain,40.0,-4.0,1/23/20,0,0,0
466,466,,Sri Lanka,7.0,81.0,1/23/20,0,0,0
467,467,,Sudan,12.8628,30.2176,1/23/20,0,0,0
468,468,,Suriname,3.9193,-56.0278,1/23/20,0,0,0
469,469,,Sweden,63.0,16.0,1/23/20,0,0,0
470,470,,Switzerland,46.8182,8.2275,1/23/20,0,0,0
471,471,,Taiwan*,23.7,121.0,1/23/20,1,0,0
472,472,,Tanzania,-6.369,34.8888,1/23/20,0,0,0
473,473,,Thailand,15.0,101.0,1/23/20,3,0,0
474,474,,Togo,8.6195,0.8248,1/23/20,0,0,0
475,475,,Trinidad and Tobago,10.6918,-61.2225,1/23/20,0,0,0
476,476,,Tunisia,34.0,9.0,1/23/20,0,0,0
477,477,,Turkey,38.9637,35.2433,1/23/20,0,0,0
478,478,,Uganda,1.0,32.0,1/23/20,0,0,0
479,479,,Ukraine,48.3794,31.1656,1/23/20,0,0,0
480,480,,United Arab Emirates,24.0,54.0,1/23/20,0,0,0
481,481,Bermuda,United Kingdom,32.3078,-64.7505,1/23/20,0,0,0
482,482,Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/20,0,0,0
483,483,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/20,0,0,0
484,484,Gibraltar,United Kingdom,36.1408,-5.3536,1/23/20,0,0,0
485,485,Isle of Man,United Kingdom,54.2361,-4.5481,1/23/20,0,0,0
486,486,Montserrat,United Kingdom,16.7425,-62.1874,1/23/20,0,0,0
487,487,,United Kingdom,55.3781,-3.4360000000000004,1/23/20,0,0,0
488,488,,Uruguay,-32.5228,-55.7658,1/23/20,0,0,0
489,489,,US,37.0902,-95.7129,1/23/20,1,0,0
490,490,,Uzbekistan,41.3775,64.5853,1/23/20,0,0,0
491,491,,Venezuela,6.4238,-66.5897,1/23/20,0,0,0
492,492,,Vietnam,16.0,108.0,1/23/20,2,0,0
493,493,,Zambia,-15.4167,28.2833,1/23/20,0,0,0
494,494,,Zimbabwe,-20.0,30.0,1/23/20,0,0,0
495,495,Diamond Princess,Canada,0.0,0.0,1/23/20,0,0,0
496,496,,Dominica,15.415,-61.371,1/23/20,0,0,0
497,497,,Grenada,12.1165,-61.678999999999995,1/23/20,0,0,0
498,498,,Mozambique,-18.665695,35.529562,1/23/20,0,0,0
499,499,,Syria,34.802075,38.99681500000001,1/23/20,0,0,0
500,500,,Timor-Leste,-8.874217,125.727539,1/23/20,0,0,0
501,501,,Belize,13.1939,-59.5432,1/23/20,0,0,0
502,502,,Laos,19.856270000000002,102.495496,1/23/20,0,0,0
503,503,,Libya,26.3351,17.228331,1/23/20,0,0,0
504,504,,West Bank and Gaza,31.9522,35.2332,1/23/20,0,0,0
505,505,,Guinea-Bissau,11.8037,-15.1804,1/23/20,0,0,0
506,506,,Mali,17.570692,-3.996166000000001,1/23/20,0,0,0
507,507,,Saint Kitts and Nevis,17.357822,-62.782998,1/23/20,0,0,0
508,508,Northwest Territories,Canada,64.8255,-124.8457,1/23/20,0,0,0
509,509,Yukon,Canada,64.2823,-135.0,1/23/20,0,0,0
510,510,,Kosovo,42.602636,20.902977,1/23/20,0,0,0
511,511,,Burma,21.9162,95.956,1/23/20,0,0,0
512,512,Anguilla,United Kingdom,18.2206,-63.0686,1/23/20,0,0,0
513,513,British Virgin Islands,United Kingdom,18.4207,-64.64,1/23/20,0,0,0
514,514,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,1/23/20,0,0,0
515,515,,MS Zaandam,0.0,0.0,1/23/20,0,0,0
516,516,,Botswana,-22.3285,24.6849,1/23/20,0,0,0
517,517,,Burundi,-3.3731,29.9189,1/23/20,0,0,0
518,518,,Sierra Leone,8.460555000000001,-11.779889,1/23/20,0,0,0
519,519,,Malawi,-13.254307999999998,34.301525,1/23/20,0,0,0
520,520,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/23/20,0,0,0
521,521,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/23/20,0,0,0
522,522,,South Sudan,6.8770000000000024,31.307,1/23/20,0,0,0
523,523,,Western Sahara,24.2155,-12.8858,1/23/20,0,0,0
524,524,,Sao Tome and Principe,0.18636,6.613081,1/23/20,0,0,0
525,525,,Yemen,15.552726999999999,48.516388,1/23/20,0,0,0
526,526,,Comoros,-11.6455,43.3333,1/23/20,0,0,0
527,527,,Tajikistan,38.861034,71.276093,1/23/20,0,0,0
528,528,,Afghanistan,33.0,65.0,1/24/20,0,0,0
529,529,,Albania,41.1533,20.1683,1/24/20,0,0,0
530,530,,Algeria,28.0339,1.6596,1/24/20,0,0,0
531,531,,Andorra,42.5063,1.5218,1/24/20,0,0,0
532,532,,Angola,-11.2027,17.8739,1/24/20,0,0,0
533,533,,Antigua and Barbuda,17.0608,-61.7964,1/24/20,0,0,0
534,534,,Argentina,-38.4161,-63.6167,1/24/20,0,0,0
535,535,,Armenia,40.0691,45.0382,1/24/20,0,0,0
536,536,Australian Capital Territory,Australia,-35.4735,149.0124,1/24/20,0,0,0
537,537,New South Wales,Australia,-33.8688,151.2093,1/24/20,0,0,0
538,538,Northern Territory,Australia,-12.4634,130.8456,1/24/20,0,0,0
539,539,Queensland,Australia,-28.0167,153.4,1/24/20,0,0,0
540,540,South Australia,Australia,-34.9285,138.6007,1/24/20,0,0,0
541,541,Tasmania,Australia,-41.4545,145.9707,1/24/20,0,0,0
542,542,Victoria,Australia,-37.8136,144.9631,1/24/20,0,0,0
543,543,Western Australia,Australia,-31.9505,115.8605,1/24/20,0,0,0
544,544,,Austria,47.5162,14.5501,1/24/20,0,0,0
545,545,,Azerbaijan,40.1431,47.5769,1/24/20,0,0,0
546,546,,Bahamas,25.0343,-77.3963,1/24/20,0,0,0
547,547,,Bahrain,26.0275,50.55,1/24/20,0,0,0
548,548,,Bangladesh,23.685,90.3563,1/24/20,0,0,0
549,549,,Barbados,13.1939,-59.5432,1/24/20,0,0,0
550,550,,Belarus,53.7098,27.9534,1/24/20,0,0,0
551,551,,Belgium,50.8333,4.0,1/24/20,0,0,0
552,552,,Benin,9.3077,2.3158,1/24/20,0,0,0
553,553,,Bhutan,27.5142,90.4336,1/24/20,0,0,0
554,554,,Bolivia,-16.2902,-63.5887,1/24/20,0,0,0
555,555,,Bosnia and Herzegovina,43.9159,17.6791,1/24/20,0,0,0
556,556,,Brazil,-14.235,-51.9253,1/24/20,0,0,0
557,557,,Brunei,4.5353,114.7277,1/24/20,0,0,0
558,558,,Bulgaria,42.7339,25.4858,1/24/20,0,0,0
559,559,,Burkina Faso,12.2383,-1.5616,1/24/20,0,0,0
560,560,,Cabo Verde,16.5388,-23.0418,1/24/20,0,0,0
561,561,,Cambodia,11.55,104.9167,1/24/20,0,0,0
562,562,,Cameroon,3.8480000000000003,11.5021,1/24/20,0,0,0
563,563,Alberta,Canada,53.9333,-116.5765,1/24/20,0,0,0
564,564,British Columbia,Canada,49.2827,-123.1207,1/24/20,0,0,0
565,565,Grand Princess,Canada,37.6489,-122.6655,1/24/20,0,0,0
566,566,Manitoba,Canada,53.7609,-98.8139,1/24/20,0,0,0
567,567,New Brunswick,Canada,46.5653,-66.4619,1/24/20,0,0,0
568,568,Newfoundland and Labrador,Canada,53.1355,-57.6604,1/24/20,0,0,0
569,569,Nova Scotia,Canada,44.681999999999995,-63.7443,1/24/20,0,0,0
570,570,Ontario,Canada,51.2538,-85.3232,1/24/20,0,0,0
571,571,Prince Edward Island,Canada,46.5107,-63.4168,1/24/20,0,0,0
572,572,Quebec,Canada,52.9399,-73.5491,1/24/20,0,0,0
573,573,Saskatchewan,Canada,52.9399,-106.4509,1/24/20,0,0,0
574,574,,Central African Republic,6.6111,20.9394,1/24/20,0,0,0
575,575,,Chad,15.4542,18.7322,1/24/20,0,0,0
576,576,,Chile,-35.6751,-71.543,1/24/20,0,0,0
577,577,Anhui,China,31.8257,117.2264,1/24/20,15,0,0
578,578,Beijing,China,40.1824,116.4142,1/24/20,36,0,1
579,579,Chongqing,China,30.0572,107.874,1/24/20,27,0,0
580,580,Fujian,China,26.0789,117.9874,1/24/20,10,0,0
581,581,Gansu,China,37.8099,101.0583,1/24/20,2,0,0
582,582,Guangdong,China,23.3417,113.4244,1/24/20,53,0,2
583,583,Guangxi,China,23.8298,108.7881,1/24/20,23,0,0
584,584,Guizhou,China,26.8154,106.8748,1/24/20,3,0,0
585,585,Hainan,China,19.1959,109.7453,1/24/20,8,0,0
586,586,Hebei,China,39.549,116.1306,1/24/20,2,1,0
587,587,Heilongjiang,China,47.861999999999995,127.7615,1/24/20,4,1,0
588,588,Henan,China,33.882,113.61399999999999,1/24/20,9,0,0
589,589,Hong Kong,China,22.3,114.2,1/24/20,2,0,0
590,590,Hubei,China,30.9756,112.2707,1/24/20,549,24,31
591,591,Hunan,China,27.6104,111.7088,1/24/20,24,0,0
592,592,Inner Mongolia,China,44.0935,113.9448,1/24/20,1,0,0
593,593,Jiangsu,China,32.9711,119.455,1/24/20,9,0,0
594,594,Jiangxi,China,27.614,115.7221,1/24/20,18,0,0
595,595,Jilin,China,43.6661,126.1923,1/24/20,3,0,0
596,596,Liaoning,China,41.2956,122.6085,1/24/20,4,0,0
597,597,Macau,China,22.1667,113.55,1/24/20,2,0,0
598,598,Ningxia,China,37.2692,106.1655,1/24/20,2,0,0
599,599,Qinghai,China,35.7452,95.9956,1/24/20,0,0,0
600,600,Shaanxi,China,35.1917,108.8701,1/24/20,5,0,0
601,601,Shandong,China,36.3427,118.1498,1/24/20,15,0,0
602,602,Shanghai,China,31.201999999999998,121.4491,1/24/20,20,0,0
603,603,Shanxi,China,37.5777,112.2922,1/24/20,1,0,0
604,604,Sichuan,China,30.6171,102.7103,1/24/20,15,0,0
605,605,Tianjin,China,39.3054,117.323,1/24/20,8,0,0
606,606,Tibet,China,31.6927,88.0924,1/24/20,0,0,0
607,607,Xinjiang,China,41.1129,85.2401,1/24/20,2,0,0
608,608,Yunnan,China,24.974,101.48700000000001,1/24/20,5,0,0
609,609,Zhejiang,China,29.1832,120.0934,1/24/20,43,0,1
610,610,,Colombia,4.5709,-74.2973,1/24/20,0,0,0
611,611,,Congo (Brazzaville),-4.0383,21.7587,1/24/20,0,0,0
612,612,,Congo (Kinshasa),-4.0383,21.7587,1/24/20,0,0,0
613,613,,Costa Rica,9.7489,-83.7534,1/24/20,0,0,0
614,614,,Cote d'Ivoire,7.54,-5.5471,1/24/20,0,0,0
615,615,,Croatia,45.1,15.2,1/24/20,0,0,0
616,616,,Diamond Princess,0.0,0.0,1/24/20,0,0,0
617,617,,Cuba,22.0,-80.0,1/24/20,0,0,0
618,618,,Cyprus,35.1264,33.4299,1/24/20,0,0,0
619,619,,Czechia,49.8175,15.472999999999999,1/24/20,0,0,0
620,620,Faroe Islands,Denmark,61.8926,-6.9118,1/24/20,0,0,0
621,621,Greenland,Denmark,71.7069,-42.6043,1/24/20,0,0,0
622,622,,Denmark,56.2639,9.5018,1/24/20,0,0,0
623,623,,Djibouti,11.8251,42.5903,1/24/20,0,0,0
624,624,,Dominican Republic,18.7357,-70.1627,1/24/20,0,0,0
625,625,,Ecuador,-1.8312,-78.1834,1/24/20,0,0,0
626,626,,Egypt,26.0,30.0,1/24/20,0,0,0
627,627,,El Salvador,13.7942,-88.8965,1/24/20,0,0,0
628,628,,Equatorial Guinea,1.5,10.0,1/24/20,0,0,0
629,629,,Eritrea,15.1794,39.7823,1/24/20,0,0,0
630,630,,Estonia,58.5953,25.0136,1/24/20,0,0,0
631,631,,Eswatini,-26.5225,31.4659,1/24/20,0,0,0
632,632,,Ethiopia,9.145,40.4897,1/24/20,0,0,0
633,633,,Fiji,-17.7134,178.065,1/24/20,0,0,0
634,634,,Finland,64.0,26.0,1/24/20,0,0,0
635,635,French Guiana,France,3.9339,-53.1258,1/24/20,0,0,0
636,636,French Polynesia,France,-17.6797,149.4068,1/24/20,0,0,0
637,637,Guadeloupe,France,16.25,-61.5833,1/24/20,0,0,0
638,638,Mayotte,France,-12.8275,45.1662,1/24/20,0,0,0
639,639,New Caledonia,France,-20.9043,165.618,1/24/20,0,0,0
640,640,Reunion,France,-21.1351,55.2471,1/24/20,0,0,0
641,641,Saint Barthelemy,France,17.9,-62.8333,1/24/20,0,0,0
642,642,St Martin,France,18.0708,-63.0501,1/24/20,0,0,0
643,643,Martinique,France,14.6415,-61.0242,1/24/20,0,0,0
644,644,,France,46.2276,2.2137,1/24/20,2,0,0
645,645,,Gabon,-0.8037,11.6094,1/24/20,0,0,0
646,646,,Gambia,13.4432,-15.3101,1/24/20,0,0,0
647,647,,Georgia,42.3154,43.3569,1/24/20,0,0,0
648,648,,Germany,51.0,9.0,1/24/20,0,0,0
649,649,,Ghana,7.9465,-1.0232,1/24/20,0,0,0
650,650,,Greece,39.0742,21.8243,1/24/20,0,0,0
651,651,,Guatemala,15.7835,-90.2308,1/24/20,0,0,0
652,652,,Guinea,9.9456,-9.6966,1/24/20,0,0,0
653,653,,Guyana,5.0,-58.75,1/24/20,0,0,0
654,654,,Haiti,18.9712,-72.2852,1/24/20,0,0,0
655,655,,Holy See,41.9029,12.4534,1/24/20,0,0,0
656,656,,Honduras,15.2,-86.2419,1/24/20,0,0,0
657,657,,Hungary,47.1625,19.5033,1/24/20,0,0,0
658,658,,Iceland,64.9631,-19.0208,1/24/20,0,0,0
659,659,,India,21.0,78.0,1/24/20,0,0,0
660,660,,Indonesia,-0.7893,113.9213,1/24/20,0,0,0
661,661,,Iran,32.0,53.0,1/24/20,0,0,0
662,662,,Iraq,33.0,44.0,1/24/20,0,0,0
663,663,,Ireland,53.1424,-7.6921,1/24/20,0,0,0
664,664,,Israel,31.0,35.0,1/24/20,0,0,0
665,665,,Italy,43.0,12.0,1/24/20,0,0,0
666,666,,Jamaica,18.1096,-77.2975,1/24/20,0,0,0
667,667,,Japan,36.0,138.0,1/24/20,2,0,0
668,668,,Jordan,31.24,36.51,1/24/20,0,0,0
669,669,,Kazakhstan,48.0196,66.9237,1/24/20,0,0,0
670,670,,Kenya,-0.0236,37.9062,1/24/20,0,0,0
671,671,,South Korea,36.0,128.0,1/24/20,2,0,0
672,672,,Kuwait,29.5,47.75,1/24/20,0,0,0
673,673,,Kyrgyzstan,41.2044,74.7661,1/24/20,0,0,0
674,674,,Latvia,56.8796,24.6032,1/24/20,0,0,0
675,675,,Lebanon,33.8547,35.8623,1/24/20,0,0,0
676,676,,Liberia,6.4281,-9.4295,1/24/20,0,0,0
677,677,,Liechtenstein,47.14,9.55,1/24/20,0,0,0
678,678,,Lithuania,55.1694,23.8813,1/24/20,0,0,0
679,679,,Luxembourg,49.8153,6.1296,1/24/20,0,0,0
680,680,,Madagascar,-18.7669,46.8691,1/24/20,0,0,0
681,681,,Malaysia,2.5,112.5,1/24/20,0,0,0
682,682,,Maldives,3.2028,73.2207,1/24/20,0,0,0
683,683,,Malta,35.9375,14.3754,1/24/20,0,0,0
684,684,,Mauritania,21.0079,10.9408,1/24/20,0,0,0
685,685,,Mauritius,-20.2,57.5,1/24/20,0,0,0
686,686,,Mexico,23.6345,-102.5528,1/24/20,0,0,0
687,687,,Moldova,47.4116,28.3699,1/24/20,0,0,0
688,688,,Monaco,43.7333,7.4167,1/24/20,0,0,0
689,689,,Mongolia,46.8625,103.8467,1/24/20,0,0,0
690,690,,Montenegro,42.5,19.3,1/24/20,0,0,0
691,691,,Morocco,31.7917,-7.0926,1/24/20,0,0,0
692,692,,Namibia,-22.9576,18.4904,1/24/20,0,0,0
693,693,,Nepal,28.1667,84.25,1/24/20,0,0,0
694,694,Aruba,Netherlands,12.5186,-70.0358,1/24/20,0,0,0
695,695,Curacao,Netherlands,12.1696,-68.99,1/24/20,0,0,0
696,696,Sint Maarten,Netherlands,18.0425,-63.0548,1/24/20,0,0,0
697,697,,Netherlands,52.1326,5.2913,1/24/20,0,0,0
698,698,,New Zealand,-40.9006,174.886,1/24/20,0,0,0
699,699,,Nicaragua,12.8654,-85.2072,1/24/20,0,0,0
700,700,,Niger,17.6078,8.0817,1/24/20,0,0,0
701,701,,Nigeria,9.082,8.6753,1/24/20,0,0,0
702,702,,North Macedonia,41.6086,21.7453,1/24/20,0,0,0
703,703,,Norway,60.472,8.4689,1/24/20,0,0,0
704,704,,Oman,21.0,57.0,1/24/20,0,0,0
705,705,,Pakistan,30.3753,69.3451,1/24/20,0,0,0
706,706,,Panama,8.538,-80.7821,1/24/20,0,0,0
707,707,,Papua New Guinea,-6.315,143.9555,1/24/20,0,0,0
708,708,,Paraguay,-23.4425,-58.4438,1/24/20,0,0,0
709,709,,Peru,-9.19,-75.0152,1/24/20,0,0,0
710,710,,Philippines,13.0,122.0,1/24/20,0,0,0
711,711,,Poland,51.9194,19.1451,1/24/20,0,0,0
712,712,,Portugal,39.3999,-8.2245,1/24/20,0,0,0
713,713,,Qatar,25.3548,51.1839,1/24/20,0,0,0
714,714,,Romania,45.9432,24.9668,1/24/20,0,0,0
715,715,,Russia,60.0,90.0,1/24/20,0,0,0
716,716,,Rwanda,-1.9403,29.8739,1/24/20,0,0,0
717,717,,Saint Lucia,13.9094,-60.9789,1/24/20,0,0,0
718,718,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/20,0,0,0
719,719,,San Marino,43.9424,12.4578,1/24/20,0,0,0
720,720,,Saudi Arabia,24.0,45.0,1/24/20,0,0,0
721,721,,Senegal,14.4974,-14.4524,1/24/20,0,0,0
722,722,,Serbia,44.0165,21.0059,1/24/20,0,0,0
723,723,,Seychelles,-4.6796,55.492,1/24/20,0,0,0
724,724,,Singapore,1.2833,103.8333,1/24/20,3,0,0
725,725,,Slovakia,48.669,19.699,1/24/20,0,0,0
726,726,,Slovenia,46.1512,14.9955,1/24/20,0,0,0
727,727,,Somalia,5.1521,46.1996,1/24/20,0,0,0
728,728,,South Africa,-30.5595,22.9375,1/24/20,0,0,0
729,729,,Spain,40.0,-4.0,1/24/20,0,0,0
730,730,,Sri Lanka,7.0,81.0,1/24/20,0,0,0
731,731,,Sudan,12.8628,30.2176,1/24/20,0,0,0
732,732,,Suriname,3.9193,-56.0278,1/24/20,0,0,0
733,733,,Sweden,63.0,16.0,1/24/20,0,0,0
734,734,,Switzerland,46.8182,8.2275,1/24/20,0,0,0
735,735,,Taiwan*,23.7,121.0,1/24/20,3,0,0
736,736,,Tanzania,-6.369,34.8888,1/24/20,0,0,0
737,737,,Thailand,15.0,101.0,1/24/20,5,0,0
738,738,,Togo,8.6195,0.8248,1/24/20,0,0,0
739,739,,Trinidad and Tobago,10.6918,-61.2225,1/24/20,0,0,0
740,740,,Tunisia,34.0,9.0,1/24/20,0,0,0
741,741,,Turkey,38.9637,35.2433,1/24/20,0,0,0
742,742,,Uganda,1.0,32.0,1/24/20,0,0,0
743,743,,Ukraine,48.3794,31.1656,1/24/20,0,0,0
744,744,,United Arab Emirates,24.0,54.0,1/24/20,0,0,0
745,745,Bermuda,United Kingdom,32.3078,-64.7505,1/24/20,0,0,0
746,746,Cayman Islands,United Kingdom,19.3133,-81.2546,1/24/20,0,0,0
747,747,Channel Islands,United Kingdom,49.3723,-2.3644,1/24/20,0,0,0
748,748,Gibraltar,United Kingdom,36.1408,-5.3536,1/24/20,0,0,0
749,749,Isle of Man,United Kingdom,54.2361,-4.5481,1/24/20,0,0,0
750,750,Montserrat,United Kingdom,16.7425,-62.1874,1/24/20,0,0,0
751,751,,United Kingdom,55.3781,-3.4360000000000004,1/24/20,0,0,0
752,752,,Uruguay,-32.5228,-55.7658,1/24/20,0,0,0
753,753,,US,37.0902,-95.7129,1/24/20,2,0,0
754,754,,Uzbekistan,41.3775,64.5853,1/24/20,0,0,0
755,755,,Venezuela,6.4238,-66.5897,1/24/20,0,0,0
756,756,,Vietnam,16.0,108.0,1/24/20,2,0,0
757,757,,Zambia,-15.4167,28.2833,1/24/20,0,0,0
758,758,,Zimbabwe,-20.0,30.0,1/24/20,0,0,0
759,759,Diamond Princess,Canada,0.0,0.0,1/24/20,0,0,0
760,760,,Dominica,15.415,-61.371,1/24/20,0,0,0
761,761,,Grenada,12.1165,-61.678999999999995,1/24/20,0,0,0
762,762,,Mozambique,-18.665695,35.529562,1/24/20,0,0,0
763,763,,Syria,34.802075,38.99681500000001,1/24/20,0,0,0
764,764,,Timor-Leste,-8.874217,125.727539,1/24/20,0,0,0
765,765,,Belize,13.1939,-59.5432,1/24/20,0,0,0
766,766,,Laos,19.856270000000002,102.495496,1/24/20,0,0,0
767,767,,Libya,26.3351,17.228331,1/24/20,0,0,0
768,768,,West Bank and Gaza,31.9522,35.2332,1/24/20,0,0,0
769,769,,Guinea-Bissau,11.8037,-15.1804,1/24/20,0,0,0
770,770,,Mali,17.570692,-3.996166000000001,1/24/20,0,0,0
771,771,,Saint Kitts and Nevis,17.357822,-62.782998,1/24/20,0,0,0
772,772,Northwest Territories,Canada,64.8255,-124.8457,1/24/20,0,0,0
773,773,Yukon,Canada,64.2823,-135.0,1/24/20,0,0,0
774,774,,Kosovo,42.602636,20.902977,1/24/20,0,0,0
775,775,,Burma,21.9162,95.956,1/24/20,0,0,0
776,776,Anguilla,United Kingdom,18.2206,-63.0686,1/24/20,0,0,0
777,777,British Virgin Islands,United Kingdom,18.4207,-64.64,1/24/20,0,0,0
778,778,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,1/24/20,0,0,0
779,779,,MS Zaandam,0.0,0.0,1/24/20,0,0,0
780,780,,Botswana,-22.3285,24.6849,1/24/20,0,0,0
781,781,,Burundi,-3.3731,29.9189,1/24/20,0,0,0
782,782,,Sierra Leone,8.460555000000001,-11.779889,1/24/20,0,0,0
783,783,,Malawi,-13.254307999999998,34.301525,1/24/20,0,0,0
784,784,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/24/20,0,0,0
785,785,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/24/20,0,0,0
786,786,,South Sudan,6.8770000000000024,31.307,1/24/20,0,0,0
787,787,,Western Sahara,24.2155,-12.8858,1/24/20,0,0,0
788,788,,Sao Tome and Principe,0.18636,6.613081,1/24/20,0,0,0
789,789,,Yemen,15.552726999999999,48.516388,1/24/20,0,0,0
790,790,,Comoros,-11.6455,43.3333,1/24/20,0,0,0
791,791,,Tajikistan,38.861034,71.276093,1/24/20,0,0,0
792,792,,Afghanistan,33.0,65.0,1/25/20,0,0,0
793,793,,Albania,41.1533,20.1683,1/25/20,0,0,0
794,794,,Algeria,28.0339,1.6596,1/25/20,0,0,0
795,795,,Andorra,42.5063,1.5218,1/25/20,0,0,0
796,796,,Angola,-11.2027,17.8739,1/25/20,0,0,0
797,797,,Antigua and Barbuda,17.0608,-61.7964,1/25/20,0,0,0
798,798,,Argentina,-38.4161,-63.6167,1/25/20,0,0,0
799,799,,Armenia,40.0691,45.0382,1/25/20,0,0,0
800,800,Australian Capital Territory,Australia,-35.4735,149.0124,1/25/20,0,0,0
801,801,New South Wales,Australia,-33.8688,151.2093,1/25/20,0,0,0
802,802,Northern Territory,Australia,-12.4634,130.8456,1/25/20,0,0,0
803,803,Queensland,Australia,-28.0167,153.4,1/25/20,0,0,0
804,804,South Australia,Australia,-34.9285,138.6007,1/25/20,0,0,0
805,805,Tasmania,Australia,-41.4545,145.9707,1/25/20,0,0,0
806,806,Victoria,Australia,-37.8136,144.9631,1/25/20,0,0,0
807,807,Western Australia,Australia,-31.9505,115.8605,1/25/20,0,0,0
808,808,,Austria,47.5162,14.5501,1/25/20,0,0,0
809,809,,Azerbaijan,40.1431,47.5769,1/25/20,0,0,0
810,810,,Bahamas,25.0343,-77.3963,1/25/20,0,0,0
811,811,,Bahrain,26.0275,50.55,1/25/20,0,0,0
812,812,,Bangladesh,23.685,90.3563,1/25/20,0,0,0
813,813,,Barbados,13.1939,-59.5432,1/25/20,0,0,0
814,814,,Belarus,53.7098,27.9534,1/25/20,0,0,0
815,815,,Belgium,50.8333,4.0,1/25/20,0,0,0
816,816,,Benin,9.3077,2.3158,1/25/20,0,0,0
817,817,,Bhutan,27.5142,90.4336,1/25/20,0,0,0
